Timestamp,PoorSignal,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MidGamma
2025-10-13 15:23:48.953129,0,51,50,110131,25188,11812,2660,2673,5509,3421,1382
2025-10-13 15:23:49.949964,0,47,50,102005,74804,32165,30444,18791,7913,4379,2668
2025-10-13 15:23:50.947336,0,47,44,100772,44505,18205,13851,11617,5792,3914,2395
2025-10-13 15:23:51.956298,0,37,40,304264,77515,36726,5751,6581,3257,3256,2789
2025-10-13 15:23:52.947974,0,35,43,71327,12806,6444,3125,1458,2199,1035,924
2025-10-13 15:23:53.953925,0,40,35,73923,34412,3372,10758,10492,4726,3955,5438
2025-10-13 15:23:54.927847,0,38,24,185077,67048,3928,7572,4574,4472,5667,2052
2025-10-13 15:23:55.928014,0,51,23,33515,43717,6767,17690,6882,8321,2249,1179
2025-10-13 15:23:56.924885,0,56,17,27733,18667,2676,7395,5618,5690,2828,629
2025-10-13 15:23:57.932433,0,53,26,1679,32056,15954,12696,6927,4508,2046,867
2025-10-13 15:23:58.925890,0,48,44,36746,21304,23365,17529,5701,2259,2994,4011
2025-10-13 15:23:59.913358,0,44,47,37578,84397,11825,37828,3512,12187,4441,4560
2025-10-13 15:24:00.918269,0,38,53,75127,59796,22136,42155,13278,10752,2204,1078
2025-10-13 15:24:01.908289,0,30,51,46881,11533,4744,1495,452,676,358,134
2025-10-13 15:24:02.919959,0,34,43,629631,157675,45961,29982,9392,10631,10718,6074
2025-10-13 15:24:03.899617,0,29,35,63277,154822,8918,27129,4112,9793,6548,7210
2025-10-13 15:24:04.894839,0,23,30,1162135,375714,202853,23451,64089,21532,9344,21942
2025-10-13 15:24:05.893142,0,23,34,137383,38525,13826,15527,4137,3269,805,1102
2025-10-13 15:24:06.886061,0,29,16,124538,38195,2100,349,4651,3079,948,883
2025-10-13 15:24:07.885752,0,38,13,413015,337151,55464,16624,34635,62301,52478,10128
2025-10-13 15:24:08.878483,0,40,17,2053188,1223984,398116,1246211,737808,112029,721836,177462
2025-10-13 15:24:09.894358,0,51,20,1286912,63485,44647,41912,14966,24915,45374,7326
2025-10-13 15:24:10.891301,0,54,40,1190527,444247,104890,265023,126167,99727,61113,43293
2025-10-13 15:24:11.868766,0,48,40,637628,202197,35563,12606,25896,18620,11862,12555
2025-10-13 15:24:12.866143,0,51,27,630039,133475,13085,19378,31216,10450,10631,6196
2025-10-13 15:24:13.861684,0,48,16,303909,175359,16638,31104,32789,23788,14724,4952
2025-10-13 15:24:14.867925,0,66,10,784469,294749,164898,121069,310482,563093,199943,109987
2025-10-13 15:24:15.853642,0,63,10,1071119,1101540,74768,153712,54925,66762,60304,23471
2025-10-13 15:24:16.871278,0,66,13,1615521,80769,16576,12428,9857,8917,5094,1846
2025-10-13 15:24:17.841461,0,63,16,223617,274805,25598,61341,42380,27358,23971,7344
2025-10-13 15:24:18.845919,0,40,21,1642069,367956,163371,87718,75790,48313,35667,10991
2025-10-13 15:24:19.867068,0,53,34,624885,66603,54591,18641,6014,31373,14018,8467
2025-10-13 15:24:20.831048,0,53,29,784462,566717,49465,73684,28875,57909,18836,7556
2025-10-13 15:24:21.836416,0,57,38,154765,21501,9539,14574,8820,5973,2021,3672
2025-10-13 15:24:22.822042,0,70,29,477603,70488,13641,12072,21928,31643,26848,16187
2025-10-13 15:24:23.844750,0,83,23,16908,8099,5696,11007,17898,23520,10309,6482
2025-10-13 15:24:24.816177,0,88,23,3177,90634,12086,14911,16947,17380,8758,3048
2025-10-13 15:24:25.856548,0,87,26,14405,33331,37030,5670,8510,7871,7942,1349
2025-10-13 15:24:26.811677,0,80,34,57249,24331,6096,10023,4829,7087,3667,1323
2025-10-13 15:24:27.808250,0,60,37,18087,27776,12967,5428,8443,3926,5982,1530
2025-10-13 15:24:28.825636,0,53,34,12324,50532,3311,7745,13463,3770,5073,2786
2025-10-13 15:24:29.798763,0,66,30,6042,9346,7553,19265,5624,20458,4236,2488
2025-10-13 15:24:30.814029,0,61,34,313414,48298,22264,13273,9909,8759,5164,7044
2025-10-13 15:24:31.791493,0,67,26,36599,38498,4061,8317,7418,8469,4809,4888
2025-10-13 15:24:32.798096,0,70,41,36568,44406,25103,32401,11581,9278,7473,3721
2025-10-13 15:24:33.782595,0,48,37,228842,41271,13286,2766,1643,1726,1415,815
2025-10-13 15:24:34.782940,0,50,34,13596,24484,5606,8426,5091,6008,7443,3776
2025-10-13 15:24:35.779530,0,47,50,94925,22993,32701,29792,5474,8726,8833,2762
2025-10-13 15:24:36.770885,0,43,34,29044,91179,6515,7525,12650,7057,4565,6585
2025-10-13 15:24:37.791007,0,47,30,196893,60154,13607,5196,1907,3409,1603,1244
2025-10-13 15:24:38.766794,0,40,29,136607,152174,43888,9963,17233,15058,10777,6152
2025-10-13 15:24:39.768110,0,26,4,658985,82652,4862,2528,3135,1692,3154,2873
2025-10-13 15:24:40.759525,0,35,17,410975,78504,22440,43872,16713,27982,16699,8141
2025-10-13 15:24:41.754016,0,44,20,1631072,89885,18858,34975,18419,16675,6277,2506
2025-10-13 15:24:42.750771,0,40,24,173098,34860,19589,4599,6052,2724,1872,1095
2025-10-13 15:24:43.744230,0,53,35,66339,69380,9780,13348,3831,8364,5555,1934
2025-10-13 15:24:44.776473,0,44,35,122191,78848,20975,20113,5778,8796,1909,895
2025-10-13 15:24:45.737515,0,34,27,52683,57806,8534,3759,3936,2409,1275,832
2025-10-13 15:24:46.747428,0,34,17,103411,117009,19418,7001,11994,5645,7479,2116
2025-10-13 15:24:47.728826,0,34,21,22740,36399,7275,22405,23427,7323,2383,1729
2025-10-13 15:24:48.728223,0,27,20,29161,29142,5862,9090,3519,1773,666,445
2025-10-13 15:24:49.723060,0,29,24,968855,143699,18984,35034,33281,8250,1425,2167
2025-10-13 15:24:50.721713,0,43,34,1599105,78198,65787,10538,31988,27600,3857,7547
2025-10-13 15:24:51.711134,0,44,43,69783,28338,48466,11669,4966,10757,6326,3568
2025-10-13 15:24:52.706560,0,54,47,100147,30943,16205,28400,31300,10197,10001,4006
2025-10-13 15:24:53.741267,0,57,43,381634,142620,29372,8375,25942,12743,2163,1548
2025-10-13 15:24:54.702452,0,47,38,644804,167527,39944,17065,11253,9520,3310,4060
2025-10-13 15:24:55.700247,0,47,37,978304,28980,47663,6428,11585,10360,26238,24409
2025-10-13 15:24:56.697871,0,40,29,829648,124781,16432,20608,12744,8314,26043,9403
2025-10-13 15:24:57.692214,0,35,23,98157,131035,5443,7910,8124,5967,4409,1692
2025-10-13 15:24:58.687851,0,40,23,123954,52770,8598,11502,3924,5370,802,506
2025-10-13 15:24:59.683455,0,37,11,90504,83051,12250,14402,16245,8320,5089,6413
2025-10-13 15:25:00.686895,0,40,16,132741,61523,24946,11010,5158,8243,9063,3288
2025-10-13 15:25:01.680073,0,47,27,169695,56774,20969,19384,23827,7639,6026,5099
2025-10-13 15:25:02.698699,0,51,29,1226821,73289,21944,15927,20000,13850,4646,8010
2025-10-13 15:25:03.666222,0,53,40,86708,40484,45348,7722,12427,10040,3855,2344
2025-10-13 15:25:04.666303,0,51,38,79887,19023,7438,1371,935,2062,407,188
2025-10-13 15:25:05.659671,0,48,44,36564,79822,46423,48296,10264,9100,2506,794
2025-10-13 15:25:06.654980,0,44,43,777776,64317,10188,14991,20066,7064,10011,1242
2025-10-13 15:25:07.666198,0,41,41,135765,19701,7576,6588,1978,2311,2103,1476
2025-10-13 15:25:08.649680,0,37,51,753907,38365,65562,4596,10694,4551,4095,1298
2025-10-13 15:25:09.659525,0,34,38,783994,127116,24906,3371,6689,5725,7646,1999
2025-10-13 15:25:10.650049,0,38,47,139937,28824,6910,21987,14020,9414,2375,1867
2025-10-13 15:25:11.656791,0,41,47,38786,41265,24271,14012,9296,8623,6977,4454
2025-10-13 15:25:12.637357,0,43,35,123666,67617,7882,20497,9752,5051,6902,1677
2025-10-13 15:25:13.633662,0,53,40,45851,10221,2121,2708,1766,1587,2126,906
2025-10-13 15:25:14.630892,0,50,37,91385,10834,2552,3070,707,1811,1629,294
2025-10-13 15:25:15.624666,0,43,38,67168,23114,2348,23616,3437,1934,878,538
2025-10-13 15:25:19.760991,0,51,44,30065,16536,8037,11159,7588,5101,1814,1112
2025-10-13 15:25:19.764911,0,61,50,13337,22160,8301,18466,6617,13202,4776,1374
2025-10-13 15:25:19.767504,0,57,53,21062,29553,1668,26335,13847,4428,3530,888
2025-10-13 15:25:19.771053,0,69,54,5291,8842,6240,15727,7853,5068,1776,1352
2025-10-13 15:25:20.620891,0,74,56,1324050,18414,2969,24776,7299,9724,4157,3542
2025-10-13 15:25:21.600611,0,63,60,47240,48877,62185,13341,7530,12312,8092,4908
2025-10-13 15:25:22.598704,0,69,64,8409,9715,7208,14349,8042,4607,3243,3209
2025-10-13 15:25:23.601293,0,70,60,21028,13588,10099,2731,4063,4170,1621,884
2025-10-13 15:25:24.585231,0,64,51,13436,32063,1294,11117,5103,5013,1254,2423
2025-10-13 15:25:25.584636,0,64,44,493462,30731,12996,5524,6864,4592,2330,1343
2025-10-13 15:25:26.581674,0,66,35,259020,43582,7263,12140,9504,10240,4021,3791
2025-10-13 15:25:27.575211,0,63,27,27079,22258,1688,9588,6353,4568,1981,1355
2025-10-13 15:25:28.572007,0,54,27,178856,140479,21607,22251,10827,8237,8348,3236
2025-10-13 15:25:29.579309,0,50,26,392380,56739,24795,7050,15624,3912,3895,2557
2025-10-13 15:25:30.570898,0,34,34,72744,13323,7262,4920,3584,651,447,352
2025-10-13 15:25:31.559583,0,26,35,23458,41738,5051,16500,8988,4185,2504,1452
2025-10-13 15:25:32.574951,0,24,50,2620,27471,20947,30270,4903,2894,845,1317
2025-10-13 15:25:33.553296,0,35,53,12983,14700,8318,9765,6769,5384,3244,2256
2025-10-13 15:25:34.553186,0,38,60,21498,23309,14900,27776,4507,2633,2594,2830
2025-10-13 15:25:35.550568,0,50,56,9372,26440,9482,1095,6881,8372,2789,1502
2025-10-13 15:25:36.546871,0,53,37,995218,187762,775,26409,11034,12334,16994,8956
2025-10-13 15:25:37.542867,0,48,37,225735,51746,19902,36275,15994,8718,28600,2777
2025-10-13 15:25:38.541902,0,50,17,641174,220315,27614,18592,33040,14309,25676,16971
2025-10-13 15:25:39.556299,0,51,24,248914,8557,2940,6696,2681,4638,3175,598
2025-10-13 15:25:40.523705,0,53,30,8302,56334,9804,9183,5580,4770,3209,2174
2025-10-13 15:25:41.521221,0,54,35,3805,13678,7499,24360,11714,4820,2283,2022
2025-10-13 15:25:42.524319,0,64,50,68993,34467,22058,14221,4062,9445,9446,1953
2025-10-13 15:25:43.519500,0,50,40,46500,47642,5406,9283,15956,3566,4410,2114
2025-10-13 15:25:44.522492,0,51,41,55612,36239,12882,12419,26582,5912,3178,1902
2025-10-13 15:25:45.507705,0,57,41,9480,28368,26424,23420,5751,15523,2814,446
2025-10-13 15:25:46.511570,0,53,53,449501,32112,134170,17298,10887,14289,4978,1458
2025-10-13 15:25:47.515448,0,47,56,184827,255650,45004,38216,16038,8696,12033,3094
2025-10-13 15:25:48.500276,0,44,63,63621,73722,54524,18879,14270,8577,1606,2127
2025-10-13 15:25:49.493924,0,47,54,28566,34105,13261,5817,5235,12796,2285,1054
2025-10-13 15:25:50.493296,0,41,27,173423,15842,1403,1030,1316,812,533,178
2025-10-13 15:25:51.488838,0,54,35,11375,24875,4690,18090,2194,5442,2676,3340
2025-10-13 15:25:52.480685,0,56,35,8327,20064,10408,12061,3519,3595,1152,802
2025-10-13 15:25:53.490146,0,48,47,185026,15787,22551,13697,6930,4881,2255,3065
2025-10-13 15:25:54.475002,0,53,53,553602,79215,19508,16632,23926,8597,4008,1511
2025-10-13 15:25:55.470542,0,53,41,140409,7748,635,972,1020,1097,192,160
2025-10-13 15:25:56.476714,0,50,44,90498,50035,17753,50766,3463,6994,1038,1286
2025-10-13 15:25:57.465028,0,37,34,136696,170002,54775,11697,11952,6109,781,1741
2025-10-13 15:25:58.456951,0,41,40,19866,30703,23261,9235,7909,7714,1903,1249
2025-10-13 15:25:59.454759,0,38,34,56544,71523,2059,4549,5866,6070,2588,1508
2025-10-13 15:26:00.470639,0,44,34,51546,26227,26383,16587,5784,8891,3698,3046
2025-10-13 15:26:01.444452,0,60,35,77182,10695,7316,1219,4343,2686,2764,1169
2025-10-13 15:26:02.462009,0,56,50,34587,6804,22722,39850,4604,5731,1409,604
2025-10-13 15:26:03.437374,0,54,75,33308,11690,13633,11181,6225,2269,3263,1411
2025-10-13 15:26:04.439512,0,47,67,269863,38028,4772,14542,1573,2683,1904,1155
2025-10-13 15:26:05.459485,0,41,60,28007,82206,13053,9129,10920,8082,11691,1501
2025-10-13 15:26:06.426381,0,41,43,94776,60872,27033,17799,9836,9125,2978,956
2025-10-13 15:26:07.430236,0,35,23,402526,170580,25198,2670,10786,5259,3147,1500
2025-10-13 15:26:08.420039,0,44,11,45269,57651,4246,5290,9675,11612,4215,2283
2025-10-13 15:26:09.429254,0,44,14,588789,58338,11054,10836,7011,6032,9734,2577
2025-10-13 15:26:10.411254,0,51,13,22885,33148,1016,28026,17222,11809,11894,11952
2025-10-13 15:26:11.411285,0,60,29,9463,38225,11990,57146,30257,6796,2825,1337
2025-10-13 15:26:12.406143,0,50,44,297025,106492,89382,6697,13026,11651,5458,1640
2025-10-13 15:26:13.399262,0,54,50,27079,31111,8365,19448,18308,7479,4071,3494
2025-10-13 15:26:14.408371,0,40,56,110861,60619,46183,28302,10341,5138,5698,3565
2025-10-13 15:26:15.391012,0,47,41,18861,34239,2336,6433,13467,6061,3584,1191
2025-10-13 15:26:16.401219,0,50,41,152901,34858,30640,14125,18452,6698,1992,2645
2025-10-13 15:26:17.386566,0,48,44,41935,7324,2274,7135,4163,1670,1805,1347
2025-10-13 15:26:18.383040,0,53,34,56871,72915,3712,17103,7252,6579,2857,2291
2025-10-13 15:26:19.382374,0,34,41,71980,89620,28505,24802,23082,2015,3378,2179
2025-10-13 15:26:20.377091,0,37,50,68670,11386,19082,9817,3364,5533,1596,1485
2025-10-13 15:26:21.369555,0,29,43,1925321,256657,81558,29218,20274,14943,14298,12218
2025-10-13 15:26:22.366546,0,38,51,50218,28173,13440,19504,18658,10702,9412,2720
2025-10-13 15:26:23.373543,0,60,50,8523,39901,4013,18877,10283,10954,5075,2148
2025-10-13 15:26:24.363255,0,66,47,10832,6624,9861,14380,6738,7955,3055,5086
2025-10-13 15:26:25.372006,0,75,54,115322,8879,8936,6637,4890,2434,4027,632
2025-10-13 15:26:26.353964,0,69,47,67420,20499,4823,1741,1461,2899,1411,538
2025-10-13 15:26:27.345808,0,69,57,30594,15976,5877,35237,6699,7698,6238,1089
2025-10-13 15:26:28.344287,0,48,40,139862,119893,7732,12666,8700,3450,863,716
2025-10-13 15:26:29.340395,0,44,30,276681,25649,9862,4270,3298,3307,3429,3033
2025-10-13 15:26:30.341625,0,47,30,1806812,200525,48762,24681,52284,32354,32668,9614
2025-10-13 15:26:31.334193,0,47,16,169439,82185,15746,10780,10013,15631,10076,2231
2025-10-13 15:26:32.347584,0,60,29,206858,43832,18681,15120,6060,8283,8596,3000
2025-10-13 15:26:33.329969,0,66,40,1973680,39658,58042,46852,9917,22000,16372,4509
2025-10-13 15:26:34.324088,0,69,48,158405,23359,16792,9048,10798,7689,3547,1654
2025-10-13 15:26:35.318026,0,80,38,29615,37705,1589,4323,12994,19459,3223,2128
2025-10-13 15:26:36.315157,0,81,40,139929,91075,51720,36681,7402,26489,20663,5358
2025-10-13 15:26:37.314894,0,70,38,109520,3251,737,5103,1138,385,527,144
2025-10-13 15:26:38.310546,0,67,38,578572,57240,47982,8932,6804,13440,9442,1330
2025-10-13 15:26:39.337894,0,54,50,2432405,232241,41317,42363,14064,31634,16026,4639
2025-10-13 15:26:40.302883,0,41,37,120227,53874,4749,4266,5833,2362,1847,655
2025-10-13 15:26:41.295263,0,44,26,221707,34758,12043,2758,2989,2985,4342,639
2025-10-13 15:26:42.292872,0,34,17,177750,47876,7832,7190,5605,2379,1282,1073
2025-10-13 15:26:43.287347,0,30,24,586659,36279,32951,10471,20678,6472,6270,6335
2025-10-13 15:26:44.285388,0,30,35,278768,195017,75724,28994,40149,11660,22102,9494
2025-10-13 15:26:45.282320,0,27,40,407026,36721,13685,17632,5689,2897,1495,1039
2025-10-13 15:26:46.284979,0,26,38,1074759,261956,31772,43152,23884,12206,8614,4192
2025-10-13 15:26:47.272445,0,26,37,47014,78538,9280,37577,8973,10858,4508,3079
2025-10-13 15:26:48.269348,0,48,37,4531,27952,10281,14771,13465,19618,15251,5248
2025-10-13 15:26:49.262685,0,61,24,589545,22848,3053,4225,11868,4687,4772,1684
2025-10-13 15:26:50.261760,0,61,27,159005,94605,11069,28379,13305,5067,2930,1331
2025-10-13 15:26:51.254856,0,74,30,85029,25632,24955,14488,9616,20806,8569,5306
2025-10-13 15:26:52.256638,0,48,17,1114000,487606,30337,20239,16316,12502,6651,6279
2025-10-13 15:26:53.254061,0,44,24,84718,98840,34508,16069,8359,17483,6365,6547
2025-10-13 15:26:54.247705,0,54,40,49173,17718,41471,28126,8012,8479,3679,1338
2025-10-13 15:26:55.261487,0,43,38,17008,31241,15227,7744,8681,5562,2633,1849
2025-10-13 15:26:56.240879,0,50,54,21518,10014,5233,3069,2218,772,466,240
2025-10-13 15:26:57.255032,0,35,69,17170,23464,25809,35132,4968,2047,1503,1206
2025-10-13 15:26:58.227956,0,20,67,39760,50936,36501,69261,6961,3226,1848,435
2025-10-13 15:26:59.228433,0,14,69,111671,68868,31854,20535,17809,6299,4833,5437
2025-10-13 15:27:00.228721,0,17,75,25607,22567,23607,22593,4424,4045,2169,1713
2025-10-13 15:27:01.219668,0,24,66,47250,60330,17650,38467,6811,6742,4577,901
2025-10-13 15:27:02.234611,0,40,53,25204,34298,5924,11158,6107,5424,3253,2785
2025-10-13 15:27:03.214651,0,50,57,118543,26937,14724,37944,8947,10358,2984,2434
2025-10-13 15:27:04.203723,0,53,38,78086,26414,1929,2655,2657,2924,4091,897
2025-10-13 15:27:05.202430,0,57,38,57787,27897,9047,19759,7595,5442,3922,5710
2025-10-13 15:27:06.212472,0,64,48,37381,14834,2271,28377,4779,9375,2217,1074
2025-10-13 15:27:07.209776,0,56,50,4897,7055,15053,6419,6101,1629,1379,862
2025-10-13 15:27:08.190256,0,51,64,12609,24913,8799,17405,7171,2703,1811,1214
2025-10-13 15:27:09.201632,0,41,56,990290,439300,106758,32570,29859,16682,14695,6122
2025-10-13 15:27:10.182563,0,30,50,64605,18823,7420,6275,8693,2212,905,740
2025-10-13 15:27:11.183542,0,47,41,6932,9808,3970,13002,12409,7899,3353,1052
2025-10-13 15:27:12.175926,0,53,41,89354,19323,12619,5168,3260,4193,1967,989
2025-10-13 15:27:13.174796,0,67,44,36264,37569,1806,21788,3699,8584,15275,2655
2025-10-13 15:27:14.179525,0,66,38,439595,143400,12767,18049,6984,9821,2188,3956
2025-10-13 15:27:15.182061,0,47,30,29531,99126,26972,9220,6037,4903,4114,1600
2025-10-13 15:27:16.183367,0,53,17,140197,13596,1396,1631,5191,3851,4085,2536
2025-10-13 15:27:17.160269,0,63,11,9450,23249,1513,11982,15031,16214,14290,2476
2025-10-13 15:27:18.152539,0,67,29,60222,24397,37304,20511,9625,8459,5444,2291
2025-10-13 15:27:19.152149,0,67,26,1579391,132069,3783,31083,10041,5632,10288,4544
2025-10-13 15:27:20.148436,0,53,35,1385029,136253,33603,24812,29329,8337,10227,9280
2025-10-13 15:27:21.146766,0,37,35,408097,120036,23280,9992,9111,11007,36180,10312
2025-10-13 15:27:22.141040,0,43,13,156802,48048,7675,1389,6863,11498,7620,5480
2025-10-13 15:27:23.144520,0,63,23,42552,25614,25890,9282,12131,17484,14085,5113
2025-10-13 15:27:24.146618,0,74,26,119074,87894,29106,41050,21289,20891,5300,6948
2025-10-13 15:27:25.142129,0,69,21,1685581,204609,25717,10290,19158,12474,3335,3831
2025-10-13 15:27:26.123444,0,63,30,105745,53664,9561,20405,31884,7859,8929,2060
2025-10-13 15:27:27.122003,0,56,43,18455,11558,34019,44584,5102,13604,15825,2584
2025-10-13 15:27:28.122820,0,67,35,456355,28997,5359,5762,3489,16547,24817,4472
2025-10-13 15:27:29.115147,0,77,43,1328482,80951,38071,8830,20337,19056,20773,9801
2025-10-13 15:27:30.115684,0,78,44,44225,32694,10186,5522,8945,4935,9780,3238
2025-10-13 15:27:31.106502,0,74,40,110874,18496,24287,16466,1727,5172,4540,1319
2025-10-13 15:27:32.117344,0,54,53,8201,29966,17693,36112,17612,5179,2785,3338
2025-10-13 15:27:33.105132,0,56,48,33805,21786,5718,3575,15813,6140,5974,1107
2025-10-13 15:27:34.092329,0,53,50,20639,63370,18510,14014,11071,6631,4034,2114
2025-10-13 15:27:35.091575,0,53,30,41178,43812,4170,6529,10186,4902,4444,1727
2025-10-13 15:27:36.085317,0,54,23,38693,37553,16834,9218,12307,4969,1656,1046
2025-10-13 15:27:37.082306,0,44,26,33537,41231,6439,11129,10824,3885,1899,831
2025-10-13 15:27:38.075079,0,50,35,25841,17791,41701,11370,21705,7349,1570,1537
2025-10-13 15:27:39.084442,0,43,38,125245,98002,6838,23579,13665,6468,2819,2380
2025-10-13 15:27:40.066702,0,35,41,84398,49481,37837,6203,15387,2708,1400,1523
2025-10-13 15:27:41.065522,0,41,38,6958,32357,9654,2161,7929,6489,1657,1268
2025-10-13 15:27:42.083572,0,38,35,19926,26356,10857,14827,5082,3581,2233,932
2025-10-13 15:27:43.061351,0,34,34,92637,33258,5547,2537,3714,1349,428,434
2025-10-13 15:27:44.053810,0,41,44,23513,10185,23668,8684,1805,2604,2368,637
2025-10-13 15:27:45.051629,0,38,54,14767,19098,21121,6290,10043,4809,2990,967
2025-10-13 15:27:46.059818,0,50,51,323544,86123,56575,12196,4116,34316,2020,3428
2025-10-13 15:27:47.042573,0,56,61,12811,48105,17355,17520,10021,5874,1296,1234
2025-10-13 15:27:48.035993,0,70,48,17724,11809,12291,4642,11281,8550,2571,629
2025-10-13 15:27:49.037165,0,74,44,19752,19086,14616,3741,13263,5456,2651,1054
2025-10-13 15:27:50.029042,0,67,47,38423,46368,33617,20485,9657,13174,1688,2788
2025-10-13 15:27:51.061692,0,67,54,39128,18302,12852,22083,4842,3395,1824,1577
2025-10-13 15:27:52.025283,0,53,61,17543,42265,56847,6646,8281,6379,3937,1575
2025-10-13 15:27:53.025347,0,47,75,12038,9786,22762,13520,6107,2989,2334,1138
2025-10-13 15:27:54.017885,0,47,70,38256,16532,12818,3659,7792,4509,1583,939
2025-10-13 15:27:55.008900,0,43,63,10162,24627,10835,10644,8050,2495,1386,477
2025-10-13 15:27:56.011095,0,43,40,363728,49702,1859,2889,4226,3352,3175,3588
2025-10-13 15:27:57.005994,0,56,24,46206,29053,5463,12304,8465,11097,3501,1836
2025-10-13 15:27:58.000062,0,44,27,69873,43938,37372,5951,3901,3571,3574,2886
2025-10-13 15:27:58.994774,0,53,20,316684,57771,7767,11037,7701,8317,2191,824
2025-10-13 15:28:00.011282,0,63,37,26706,11003,5892,7381,6299,5017,3681,1131
2025-10-13 15:28:00.987113,0,50,38,106379,24093,4200,7895,1114,1855,699,683
2025-10-13 15:28:02.000171,0,63,37,16343,19390,10853,14448,6411,6984,2975,714
2025-10-13 15:28:02.983995,0,50,47,63407,23754,23925,1588,4893,1365,465,452
2025-10-13 15:28:03.979947,0,37,43,580020,50522,20552,7712,12250,3776,2132,2224
2025-10-13 15:28:04.975127,0,38,48,48948,47735,37521,17227,14956,6655,1820,874
2025-10-13 15:28:05.973940,0,27,50,5945,23796,24940,4656,7766,3547,2298,1067
2025-10-13 15:28:06.984034,0,35,50,88735,7792,8705,1429,3190,926,643,289
2025-10-13 15:28:07.965639,0,44,43,915600,30308,5767,2364,5583,5805,5931,8672
2025-10-13 15:28:08.971445,0,51,41,477983,28439,18646,1209,2207,5121,2222,1782
2025-10-13 15:28:09.960019,0,56,34,14895,62594,20415,10285,8347,10421,4303,741
2025-10-13 15:28:10.954538,0,51,17,454819,721986,15997,82502,19302,26630,76815,13314
2025-10-13 15:28:11.945720,0,56,27,2329350,62253,100795,25804,118194,47341,83752,10490
2025-10-13 15:28:12.946036,0,54,10,273222,91697,4060,3857,3794,8841,8074,1894
2025-10-13 15:28:13.941322,0,51,16,198289,52199,37649,10355,4465,7526,2737,2857
2025-10-13 15:28:14.940652,0,51,23,122032,12497,1250,2945,1030,673,596,831
2025-10-13 15:28:15.946186,0,48,17,2487318,73429,11779,16898,11832,16243,7142,4608
2025-10-13 15:28:16.928419,0,53,35,54030,32361,13390,13716,10814,9873,6605,3198
2025-10-13 15:28:17.925580,0,60,35,430488,52723,6765,50765,7375,17709,10765,7683
2025-10-13 15:28:18.921184,0,77,48,21002,5785,29295,16518,15460,10915,4903,1988
2025-10-13 15:28:19.918572,0,66,57,199459,29827,22646,11644,5361,3336,2971,1615
2025-10-13 15:28:20.914838,0,50,44,295807,46500,4536,1326,3037,1367,1916,525
2025-10-13 15:28:21.907409,0,41,35,75903,19466,3556,2734,1710,1690,1435,402
2025-10-13 15:28:22.914205,0,30,23,101130,84928,19539,19175,12209,9423,9064,1923
2025-10-13 15:28:23.901858,0,44,16,39788,16304,11469,1993,9036,5770,2963,1237
2025-10-13 15:28:24.905221,0,64,35,16433,7304,7912,8749,7483,5167,2875,1976
2025-10-13 15:28:25.893843,0,50,38,49070,33256,10187,3996,1339,735,735,623
2025-10-13 15:28:26.894288,0,48,43,3815,46167,25865,17874,9082,5160,1879,1262
2025-10-13 15:28:27.893577,0,40,47,141932,75749,23352,26908,12487,9536,1275,1782
2025-10-13 15:28:28.883790,0,29,37,255507,89290,7496,24126,7039,9101,11159,1283
2025-10-13 15:28:29.880572,0,41,43,98943,48769,40611,19566,16494,6025,5823,8336
2025-10-13 15:28:30.876587,0,43,38,977826,159350,14212,48577,12507,18130,6575,2143
2025-10-13 15:28:31.886540,0,44,38,85848,51343,32042,10109,6597,7653,6225,9119
2025-10-13 15:28:32.867507,0,43,47,162219,14185,2301,12520,1839,1845,2257,1287
2025-10-13 15:28:33.863496,0,63,38,109658,24006,14349,7764,24928,22973,4602,2599
2025-10-13 15:28:34.861789,0,64,50,32897,8116,13151,9746,3837,3475,1896,583
2025-10-13 15:28:35.859603,0,77,44,155468,43256,18563,6945,14919,18443,3104,5190
2025-10-13 15:28:36.856742,0,77,48,18780,27170,13492,37696,7549,4978,2386,2346
2025-10-13 15:28:37.849857,0,56,64,9514,14975,22941,27778,7138,3905,2694,2546
2025-10-13 15:28:38.859048,0,60,60,26276,25247,13844,13395,4404,7996,2383,1293
2025-10-13 15:28:39.846237,0,50,69,429538,8242,6296,9008,4639,2033,481,247
2025-10-13 15:28:40.836777,0,56,60,9674,33478,16463,9472,15614,7233,7683,3144
2025-10-13 15:28:41.833626,0,48,50,55219,38993,17404,11821,6723,1598,1457,799
2025-10-13 15:28:42.847320,0,48,53,72091,18397,9266,26057,6211,8331,2642,1273
2025-10-13 15:28:43.826185,0,43,60,74351,42423,82518,28883,3843,9213,5697,3165
2025-10-13 15:28:44.823060,0,41,54,990722,243305,37733,35959,22762,28748,9251,9289
2025-10-13 15:28:45.826195,0,48,43,286702,236999,25752,30898,31277,12710,17161,7447
2025-10-13 15:28:46.815540,0,48,41,435429,9859,14364,6442,10993,5619,4984,2147
2025-10-13 15:28:47.831430,0,34,21,118501,239232,15576,40177,13663,3577,8912,1272
2025-10-13 15:28:48.805615,0,35,27,155191,82591,28949,25439,7768,16039,9407,10032
2025-10-13 15:28:49.802658,0,43,29,1092357,256046,53743,33829,43986,34781,27787,10099
2025-10-13 15:28:50.797394,0,41,30,63859,12440,32094,17189,26181,10574,7778,2478
